,제목,링크,정보제공,날짜
484,"
이름값 믿고 샀는데… 카카오·위메이드 코인 '수난시대' [IT슈]
",https://finance.naver.com//item/news_read.naver?article_id=0004115971&office_id=011&code=035720&page=33&sm=title_entity_id.basic,서울경제, 2022.10.29 09:01
485,"
""바닥 아래 지하실"" 카카오·카뱅 버리고 2차전지주 봐야하는 이유 [자...
",https://finance.naver.com//item/news_read.naver?article_id=0005037560&office_id=009&code=035720&page=33&sm=title_entity_id.basic,매일경제, 2022.10.29 08:06
486,"
""장애보상금도 있는데""…카카오, 2.7억불 교환사채 조기상환
",https://finance.naver.com//item/news_read.naver?article_id=0004811563&office_id=008&code=035720&page=33&sm=title_entity_id.basic,머니투데이, 2022.10.28 19:21
487,"
보상금도 줘야되는데…카카오 3억불 EB 대부분 조기상환
",https://finance.naver.com//item/news_read.naver?article_id=0004811555&office_id=008&code=035720&page=33&sm=title_entity_id.basic,머니투데이, 2022.10.28 18:40
488,"
카카오 ""교환사채 2억6830만弗 조기상환""
",https://finance.naver.com//item/news_read.naver?article_id=0005169027&office_id=277&code=035720&page=33&sm=title_entity_id.basic,아시아경제, 2022.10.28 19:19
489,"
[우리들의 생각] 화재사고로 시총 2조 날린 카카오
",https://finance.naver.com//item/news_read.naver?article_id=0005036991&office_id=009&code=035720&page=33&sm=title_entity_id.basic,매일경제, 2022.10.28 09:07
490,"
[우리들의 생각] 화재사고로 시총 2조 날린 카카오
",https://finance.naver.com//item/news_read.naver?article_id=0005036991&office_id=009&code=035720&page=34&sm=title_entity_id.basic,매일경제, 2022.10.28 09:07
491,"
'카카오 사태' 후폭풍…정부, 전방위 규제 압박
",https://finance.naver.com//item/news_read.naver?article_id=0005168482&office_id=277&code=035720&page=34&sm=title_entity_id.basic,아시아경제, 2022.10.28 06:00
492,"
카카오가 쏘아올린 ‘독과점 기업분할’…“득보단 실 많아”
",https://finance.naver.com//item/news_read.naver?article_id=0005352275&office_id=018&code=035720&page=34&sm=title_entity_id.basic,이데일리, 2022.10.27 19:27
493,"
카카오 완전복구 선언했지만..아직 예전만 못하다는데
",https://finance.naver.com//item/news_read.naver?article_id=0004811151&office_id=008&code=035720&page=34&sm=title_entity_id.basic,머니투데이, 2022.10.27 19:00
494,"
카카오모빌리티-대리운전 노조 단체교섭 최종 타결
",https://finance.naver.com//item/news_read.naver?article_id=0004919637&office_id=014&code=035720&page=34&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.27 18:07
495,"
카카오모빌리티, '대리노조 단체교섭' 합의안 최종 타결
",https://finance.naver.com//item/news_read.naver?article_id=0004919226&office_id=014&code=035720&page=34&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.27 10:57
496,"
카카오 화재로 불거진 독과점 폐해...공정위, 플랫폼 규제강화 속도낸다
",https://finance.naver.com//item/news_read.naver?article_id=0002057891&office_id=016&code=035720&page=34&sm=title_entity_id.basic,헤럴드경제, 2022.10.27 11:07
497,"
화재로 불거진 독과점 폐해…공정위, 카카오 제재·플랫폼 규제 강화 속...
",https://finance.naver.com//item/news_read.naver?article_id=0002057744&office_id=016&code=035720&page=34&sm=title_entity_id.basic,헤럴드경제, 2022.10.27 09:19
498,"
‘카카오 블랙아웃’..완전복구까지 걸린 시간은?
",https://finance.naver.com//item/news_read.naver?article_id=0004918878&office_id=014&code=035720&page=34&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.26 17:35
499,"
'127시간 30분' 카카오 정상화까지 걸린 시간…보상안 기준 되나
",https://finance.naver.com//item/news_read.naver?article_id=0004114527&office_id=011&code=035720&page=34&sm=title_entity_id.basic,서울경제, 2022.10.26 08:18
500,"
[미리, 디지털헬스]네이버·카카오도 투자…""건강관리 '진짜 맞춤형'으로...
",https://finance.naver.com//item/news_read.naver?article_id=0004810419&office_id=008&code=035720&page=34&sm=title_entity_id.basic,머니투데이, 2022.10.26 15:13
501,"
카카오 임원들 1300억 챙겨…개미 피눈물인데 스톡옵션 이익 1위
",https://finance.naver.com//item/news_read.naver?article_id=0004114697&office_id=011&code=035720&page=34&sm=title_entity_id.basic,서울경제, 2022.10.26 11:28
502,"
카카오 임원들 스톡옵션 행사로 1000억원 이익…국내 상장사 중 ‘1...
",https://finance.naver.com//item/news_read.naver?article_id=0000077978&office_id=024&code=035720&page=34&sm=title_entity_id.basic,매경이코노미, 2022.10.26 11:24
503,"
대기업 임원들, 1년 반 새 스톡옵션 1조 챙겼다…카카오가 1위
",https://finance.naver.com//item/news_read.naver?article_id=0004767249&office_id=015&code=035720&page=34&sm=title_entity_id.basic,한국경제, 2022.10.26 10:35
504,"
스톡옵션 이익 1위는 ‘카카오’...주요기업들 임원, 1조 시세차익 ...
",https://finance.naver.com//item/news_read.naver?article_id=0000032762&office_id=243&code=035720&page=34&sm=title_entity_id.basic,이코노미스트, 2022.10.26 08:28
505,"
[특징주]티에스아이, SK '카카오 화재' 리튬대체 전고체 배터리 양산...
",https://finance.naver.com//item/news_read.naver?article_id=0004918556&office_id=014&code=035720&page=34&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.26 11:07
506,"
카카오 임원들 1300억 챙겨…개미 피눈물인데 스톡옵션 이익 1위
",https://finance.naver.com//item/news_read.naver?article_id=0004114697&office_id=011&code=035720&page=35&sm=title_entity_id.basic,서울경제, 2022.10.26 11:28
507,"
카카오 임원들 스톡옵션 행사로 1000억원 이익…국내 상장사 중 ‘1...
",https://finance.naver.com//item/news_read.naver?article_id=0000077978&office_id=024&code=035720&page=35&sm=title_entity_id.basic,매경이코노미, 2022.10.26 11:24
508,"
대기업 임원들, 1년 반 새 스톡옵션 1조 챙겼다…카카오가 1위
",https://finance.naver.com//item/news_read.naver?article_id=0004767249&office_id=015&code=035720&page=35&sm=title_entity_id.basic,한국경제, 2022.10.26 10:35
509,"
스톡옵션 이익 1위는 ‘카카오’...주요기업들 임원, 1조 시세차익 ...
",https://finance.naver.com//item/news_read.naver?article_id=0000032762&office_id=243&code=035720&page=35&sm=title_entity_id.basic,이코노미스트, 2022.10.26 08:28
510,"
[특징주]티에스아이, SK '카카오 화재' 리튬대체 전고체 배터리 양산...
",https://finance.naver.com//item/news_read.naver?article_id=0004918556&office_id=014&code=035720&page=35&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.26 11:07
511,"
'127시간 30분' 카카오 정상화까지 걸린 시간…보상안 기준 되나
",https://finance.naver.com//item/news_read.naver?article_id=0004114527&office_id=011&code=035720&page=35&sm=title_entity_id.basic,서울경제, 2022.10.26 08:18
512,"
재난 상황에 드러난 카카오 초연결사회의 역설
",https://finance.naver.com//item/news_read.naver?article_id=0000032754&office_id=243&code=035720&page=35&sm=title_entity_id.basic,이코노미스트, 2022.10.26 08:01
513,"
[단독]""카카오 같은 사태 막아라…포스코도 공정 이원화해야""
",https://finance.naver.com//item/news_read.naver?article_id=0004810079&office_id=008&code=035720&page=35&sm=title_entity_id.basic,머니투데이, 2022.10.26 05:10
514,"
보상하려니 주주 반발이 무섭고… 카카오의 딜레마
",https://finance.naver.com//item/news_read.naver?article_id=0004918248&office_id=014&code=035720&page=35&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.25 18:45
515,"
‘이용자 만족’ vs ‘주주 반발’..카카오 보상 딜레마
",https://finance.naver.com//item/news_read.naver?article_id=0004918118&office_id=014&code=035720&page=35&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.25 16:38
516,"
[단독] 전자금융사고 최저보상액 16년째 2억...카카오 네이버 내년 ...
",https://finance.naver.com//item/news_read.naver?article_id=0005035507&office_id=009&code=035720&page=35&sm=title_entity_id.basic,매일경제, 2022.10.25 17:47
517,"
몸사리는 카카오·야놀자…올 M&A시장서 사라졌다
",https://finance.naver.com//item/news_read.naver?article_id=0005035483&office_id=009&code=035720&page=35&sm=title_entity_id.basic,매일경제, 2022.10.25 17:40
518,"
'그룹차원 협의' 언급한 SK C&C, 카카오와 전향적 보상협의 이뤄지...
",https://finance.naver.com//item/news_read.naver?article_id=0004810005&office_id=008&code=035720&page=35&sm=title_entity_id.basic,머니투데이, 2022.10.25 17:18
519,"
최태원 회장 “화재 사고 해결 위해 SK·카카오·네이버 CEO 회동 ...
",https://finance.naver.com//item/news_read.naver?article_id=0000062568&office_id=050&code=035720&page=35&sm=title_entity_id.basic,한경비즈니스, 2022.10.25 06:11
520,"
카카오뱅크, 비상대응특별점검반 꾸려…‘카카오 사태’ 재발 방지
",https://finance.naver.com//item/news_read.naver?article_id=0000032682&office_id=243&code=035720&page=35&sm=title_entity_id.basic,이코노미스트, 2022.10.25 10:34
521,"
몸사리는 카카오·야놀자…올 M&A시장서 사라졌다
",https://finance.naver.com//item/news_read.naver?article_id=0005035483&office_id=009&code=035720&page=36&sm=title_entity_id.basic,매일경제, 2022.10.25 17:40
522,"
'그룹차원 협의' 언급한 SK C&C, 카카오와 전향적 보상협의 이뤄지...
",https://finance.naver.com//item/news_read.naver?article_id=0004810005&office_id=008&code=035720&page=36&sm=title_entity_id.basic,머니투데이, 2022.10.25 17:18
523,"
최태원 회장 “화재 사고 해결 위해 SK·카카오·네이버 CEO 회동 ...
",https://finance.naver.com//item/news_read.naver?article_id=0000062568&office_id=050&code=035720&page=36&sm=title_entity_id.basic,한경비즈니스, 2022.10.25 06:11
524,"
‘이용자 만족’ vs ‘주주 반발’..카카오 보상 딜레마
",https://finance.naver.com//item/news_read.naver?article_id=0004918118&office_id=014&code=035720&page=36&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.25 16:38
525,"
카카오뱅크, 비상대응특별점검반 꾸려…‘카카오 사태’ 재발 방지
",https://finance.naver.com//item/news_read.naver?article_id=0000032682&office_id=243&code=035720&page=36&sm=title_entity_id.basic,이코노미스트, 2022.10.25 10:34
526,"
카카오의 무한확장 M&A, 공정위는 왜 못 막았을까
",https://finance.naver.com//item/news_read.naver?article_id=0004809596&office_id=008&code=035720&page=36&sm=title_entity_id.basic,머니투데이, 2022.10.25 05:44
527,"
[2022 국감] “유료 서비스 보상액 400억 추산”..카카오
",https://finance.naver.com//item/news_read.naver?article_id=0004917624&office_id=014&code=035720&page=36&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.24 23:51
528,"
카카오 ""유료서비스 보상액은 400억 정도 예상""
",https://finance.naver.com//item/news_read.naver?article_id=0004113983&office_id=011&code=035720&page=36&sm=title_entity_id.basic,서울경제, 2022.10.24 21:58
529,"
'카카오 먹통' 유료 서비스 1차 피해보상 규모만 400억
",https://finance.naver.com//item/news_read.naver?article_id=0004809550&office_id=008&code=035720&page=36&sm=title_entity_id.basic,머니투데이, 2022.10.24 21:03
530,"
카카오 김범수 ""계열사 투자유치 불가피…'쪼개기' 논란 필연적""
",https://finance.naver.com//item/news_read.naver?article_id=0004809558&office_id=008&code=035720&page=36&sm=title_entity_id.basic,머니투데이, 2022.10.24 22:07
531,"
'카카오 먹통' 이복현 ""카뱅·카페, 검사 불가피…사고 책임 통감""
",https://finance.naver.com//item/news_read.naver?article_id=0004809555&office_id=008&code=035720&page=36&sm=title_entity_id.basic,머니투데이, 2022.10.24 21:34
532,"
정무위 국감 '레고랜드 사태·카카오 먹통' 질타 쏟아졌다 [종합]
",https://finance.naver.com//item/news_read.naver?article_id=0004766523&office_id=015&code=035720&page=36&sm=title_entity_id.basic,한국경제, 2022.10.24 21:33
533,"
국감서 부각된 '카카오 먹통 방지 대책'…네이버도 취지 공감
",https://finance.naver.com//item/news_read.naver?article_id=0000011220&office_id=648&code=035720&page=36&sm=title_entity_id.basic,비즈니스워치, 2022.10.24 20:43
534,"
정무위 국감 '레고랜드 사태·카카오 먹통' 질타 쏟아졌다 [종합]
",https://finance.naver.com//item/news_read.naver?article_id=0004766523&office_id=015&code=035720&page=37&sm=title_entity_id.basic,한국경제, 2022.10.24 21:33
535,"
'카카오 먹통' 유료 서비스 1차 피해보상 규모만 400억
",https://finance.naver.com//item/news_read.naver?article_id=0004809550&office_id=008&code=035720&page=37&sm=title_entity_id.basic,머니투데이, 2022.10.24 21:03
536,"
국감서 부각된 '카카오 먹통 방지 대책'…네이버도 취지 공감
",https://finance.naver.com//item/news_read.naver?article_id=0000011220&office_id=648&code=035720&page=37&sm=title_entity_id.basic,비즈니스워치, 2022.10.24 20:43
537,"
이석우 대표 “카카오 화재 서비스 피해 민원 100여건 심사 중”
",https://finance.naver.com//item/news_read.naver?article_id=0005349200&office_id=018&code=035720&page=37&sm=title_entity_id.basic,이데일리, 2022.10.24 19:53
538,"
또 고개숙인 김범수…'카카오 먹통' 피해접수 현재까지 4.5만건
",https://finance.naver.com//item/news_read.naver?article_id=0004809535&office_id=008&code=035720&page=37&sm=title_entity_id.basic,머니투데이, 2022.10.24 19:16
539,"
올해도 '카카오 국감'…김범수 ""약관 이상으로 보상할 것"" [종합]
",https://finance.naver.com//item/news_read.naver?article_id=0004766349&office_id=015&code=035720&page=37&sm=title_entity_id.basic,한국경제, 2022.10.24 17:33
540,"
[속보] 카카오 ""현재까지 4만5000건 피해 접수""
",https://finance.naver.com//item/news_read.naver?article_id=0004113943&office_id=011&code=035720&page=37&sm=title_entity_id.basic,서울경제, 2022.10.24 18:47
541,"
""카카오 장애 피해 소상공인 일괄 보상""
",https://finance.naver.com//item/news_read.naver?article_id=0004917586&office_id=014&code=035720&page=37&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.24 18:28
542,"
김범수 '카카오 먹통' 사과했지만…'무료서비스 보상' 질문엔 말 흐려
",https://finance.naver.com//item/news_read.naver?article_id=0004766453&office_id=015&code=035720&page=37&sm=title_entity_id.basic,한국경제, 2022.10.24 18:12
543,"
KT클라우드, 카카오 데이터센터 화재로 반사이익
",https://finance.naver.com//item/news_read.naver?article_id=0005034917&office_id=009&code=035720&page=37&sm=title_entity_id.basic,매일경제, 2022.10.24 17:47
544,"
카카오, 안녕하신가요?
",https://finance.naver.com//item/news_read.naver?article_id=0004766342&office_id=015&code=035720&page=37&sm=title_entity_id.basic,한국경제, 2022.10.24 17:28
545,"
카카오, 안녕하신가요?
",https://finance.naver.com//item/news_read.naver?article_id=0004766342&office_id=015&code=035720&page=38&sm=title_entity_id.basic,한국경제, 2022.10.24 17:28
546,"
[단독] 카카오브레인 'AI 화가 칼로' 글로벌 수익화 시동
",https://finance.naver.com//item/news_read.naver?article_id=0004113850&office_id=011&code=035720&page=38&sm=title_entity_id.basic,서울경제, 2022.10.24 16:42
547,"
[커버스토리] 한국인 4743만 명 거주 '카카오 생태계' 안전한가?
",https://finance.naver.com//item/news_read.naver?article_id=0004766286&office_id=015&code=035720&page=38&sm=title_entity_id.basic,한국경제, 2022.10.24 16:24
548,"
[2022 국감] 카카오 김범수 ""서비스 불편 약관 이상으로 보상""
",https://finance.naver.com//item/news_read.naver?article_id=0005166263&office_id=277&code=035720&page=38&sm=title_entity_id.basic,아시아경제, 2022.10.24 16:19
549,"
카카오 김범수 “경영 복귀 안해”…먹통 사태는 “국민께 진심으로 사과”
",https://finance.naver.com//item/news_read.naver?article_id=0002056499&office_id=016&code=035720&page=38&sm=title_entity_id.basic,헤럴드경제, 2022.10.24 15:58
550,"
[속보] 김범수 ""카카오 T 추가 보상책 논의중""
",https://finance.naver.com//item/news_read.naver?article_id=0004113824&office_id=011&code=035720&page=38&sm=title_entity_id.basic,서울경제, 2022.10.24 15:54
551,"
네이버·카카오 맵 길찾기에 '공유 킥보드' 추가된다
",https://finance.naver.com//item/news_read.naver?article_id=0004113818&office_id=011&code=035720&page=38&sm=title_entity_id.basic,서울경제, 2022.10.24 15:47
552,"
카카오 김범수, 경영복귀설 부인…""전문경영인 역량 더 커""
",https://finance.naver.com//item/news_read.naver?article_id=0004809370&office_id=008&code=035720&page=38&sm=title_entity_id.basic,머니투데이, 2022.10.24 15:41
553,"
김범수 ""창업자로서 카카오사태 엄중하게 인식…경영복귀 없을 것""
",https://finance.naver.com//item/news_read.naver?article_id=0004766252&office_id=015&code=035720&page=38&sm=title_entity_id.basic,한국경제, 2022.10.24 15:38
554,"
[2022 국감] 카카오 김범수 “이용자 등과 협의체 만들어 보상안 논...
",https://finance.naver.com//item/news_read.naver?article_id=0004917362&office_id=014&code=035720&page=38&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.24 15:19
555,"
(영상)플랫폼 독과점 칼 빼든 공정위…카카오 ‘정조준’
",https://finance.naver.com//item/news_read.naver?article_id=0005348550&office_id=018&code=035720&page=39&sm=title_entity_id.basic,이데일리, 2022.10.24 10:50
556,"
플랫폼 독과점 칼 빼든 공정위…카카오 ‘정조준’
",https://finance.naver.com//item/news_read.naver?article_id=0005348269&office_id=018&code=035720&page=39&sm=title_entity_id.basic,이데일리, 2022.10.24 05:01
557,"
""카카오 목표가서 30% 더 떨어진다고?""…200만 개미 곡소리
",https://finance.naver.com//item/news_read.naver?article_id=0005034585&office_id=009&code=035720&page=39&sm=title_entity_id.basic,매일경제, 2022.10.24 10:50
558,"
""카카오 M&A의 85%가 '프리패스'…문어발식 확장""
",https://finance.naver.com//item/news_read.naver?article_id=0004766081&office_id=015&code=035720&page=39&sm=title_entity_id.basic,한국경제, 2022.10.24 09:41
559,"
“카카오 확장기업 62개 중 53개, 간이심사로 독점판단 회피”
",https://finance.naver.com//item/news_read.naver?article_id=0002288829&office_id=123&code=035720&page=39&sm=title_entity_id.basic,조세일보, 2022.10.24 08:32
560,"
카카오 계열 스테이지파이브, 프리IPO 120억원 유치
",https://finance.naver.com//item/news_read.naver?article_id=0004766076&office_id=015&code=035720&page=39&sm=title_entity_id.basic,한국경제, 2022.10.24 09:36
561,"
""카카오 같은 대기업이 왜"" 갸우뚱…이례적 상황 벌어졌다
",https://finance.naver.com//item/news_read.naver?article_id=0004766074&office_id=015&code=035720&page=39&sm=title_entity_id.basic,한국경제, 2022.10.24 09:34
562,"
[특징주]카카오, 실적 우려에도 강세… 형제주도↑
",https://finance.naver.com//item/news_read.naver?article_id=0005348425&office_id=018&code=035720&page=39&sm=title_entity_id.basic,이데일리, 2022.10.24 09:29
563,"
미래에셋증권 “카카오, 실적 기대치 밑돌 전망… 목표가 30%↓”
",https://finance.naver.com//item/news_read.naver?article_id=0000849469&office_id=366&code=035720&page=39&sm=title_entity_id.basic,조선비즈, 2022.10.24 08:53
564,"
“카카오 목표주가 30% 내린 7만 원…화재로 영업익 200억 감소”
",https://finance.naver.com//item/news_read.naver?article_id=0004113556&office_id=011&code=035720&page=39&sm=title_entity_id.basic,서울경제, 2022.10.24 08:46
565,"
""카카오, 데이터센터 화재로 영업익 200억 '뚝'…목표가도 ↓""-미...
",https://finance.naver.com//item/news_read.naver?article_id=0004766045&office_id=015&code=035720&page=39&sm=title_entity_id.basic,한국경제, 2022.10.24 08:46
566,"
카카오, 목표주가 10만→7만원…""데이터센터 화재로 -200억""
",https://finance.naver.com//item/news_read.naver?article_id=0004809096&office_id=008&code=035720&page=39&sm=title_entity_id.basic,머니투데이, 2022.10.24 08:29
567,"
15만원 약속한 카카오, 신뢰 훼손에 5만원선도 무너졌다 [이번주 株인...
",https://finance.naver.com//item/news_read.naver?article_id=0000032558&office_id=243&code=035720&page=39&sm=title_entity_id.basic,이코노미스트, 2022.10.24 08:01
568,"
‘카카오 먹통’ 다음날 674억원어치 공매도 물량 쏟아졌다
",https://finance.naver.com//item/news_read.naver?article_id=0000032557&office_id=243&code=035720&page=39&sm=title_entity_id.basic,이코노미스트, 2022.10.24 07:57
569,"
카카오 사태가 우리 사회에 일깨운 것
",https://finance.naver.com//item/news_read.naver?article_id=0000044769&office_id=033&code=035720&page=39&sm=title_entity_id.basic,주간경향, 2022.10.24 07:00
570,"
카카오, 목표주가 10만→7만원…""데이터센터 화재로 -200억""
",https://finance.naver.com//item/news_read.naver?article_id=0004809096&office_id=008&code=035720&page=40&sm=title_entity_id.basic,머니투데이, 2022.10.24 08:29
571,"
15만원 약속한 카카오, 신뢰 훼손에 5만원선도 무너졌다 [이번주 株인...
",https://finance.naver.com//item/news_read.naver?article_id=0000032558&office_id=243&code=035720&page=40&sm=title_entity_id.basic,이코노미스트, 2022.10.24 08:01
572,"
‘카카오 먹통’ 다음날 674억원어치 공매도 물량 쏟아졌다
",https://finance.naver.com//item/news_read.naver?article_id=0000032557&office_id=243&code=035720&page=40&sm=title_entity_id.basic,이코노미스트, 2022.10.24 07:57
573,"
카카오 사태가 우리 사회에 일깨운 것
",https://finance.naver.com//item/news_read.naver?article_id=0000044769&office_id=033&code=035720&page=40&sm=title_entity_id.basic,주간경향, 2022.10.24 07:00
574,"
""5일간 접수된 피해만 1250여건""…카카오 먹통에 소상공인 '피눈물'
",https://finance.naver.com//item/news_read.naver?article_id=0004916965&office_id=014&code=035720&page=40&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.24 05:01
575,"
플랫폼 독과점 칼 빼든 공정위…카카오 ‘정조준’
",https://finance.naver.com//item/news_read.naver?article_id=0005348269&office_id=018&code=035720&page=40&sm=title_entity_id.basic,이데일리, 2022.10.24 05:01
576,"
진짜 바닥? 또 카카오 '줍줍'한 개미…""피눈물 또 흘리나""[코주부]
",https://finance.naver.com//item/news_read.naver?article_id=0004113484&office_id=011&code=035720&page=40&sm=title_entity_id.basic,서울경제, 2022.10.23 20:10
577,"
카카오 엑소더스 [정기현의 이슈스케치]
",https://finance.naver.com//item/news_read.naver?article_id=0004916929&office_id=014&code=035720&page=40&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.23 19:10
578,"
국감장 서는 김범수·이해진… 카카오 먹통·독과점 입장 밝힌다
",https://finance.naver.com//item/news_read.naver?article_id=0004916900&office_id=014&code=035720&page=40&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.23 18:38
579,"
카카오 '먹통' 이후 공매도 물량 늘어
",https://finance.naver.com//item/news_read.naver?article_id=0005034369&office_id=009&code=035720&page=40&sm=title_entity_id.basic,매일경제, 2022.10.23 18:13
580,"
'먹통' 다음날 공매도 '폭탄' 맞은 카카오...2위는 카뱅
",https://finance.naver.com//item/news_read.naver?article_id=0005034211&office_id=009&code=035720&page=40&sm=title_entity_id.basic,매일경제, 2022.10.23 13:26
581,"
카카오, 사상초유 '먹통'에 공매도 타깃됐다
",https://finance.naver.com//item/news_read.naver?article_id=0005165613&office_id=277&code=035720&page=40&sm=title_entity_id.basic,아시아경제, 2022.10.23 11:50
582,"
""카톡 먹통 다음날 카카오·카뱅 공매도 쏟아졌다""
",https://finance.naver.com//item/news_read.naver?article_id=0004113310&office_id=011&code=035720&page=40&sm=title_entity_id.basic,서울경제, 2022.10.23 10:18
583,"
카톡 먹통 다음날 ‘카카오’ 공매도 물량 쏟아졌다…코스피 종목 중 1...
",https://finance.naver.com//item/news_read.naver?article_id=0000849338&office_id=366&code=035720&page=40&sm=title_entity_id.basic,조선비즈, 2022.10.23 09:24
584,"
'먹통' 다음날 공매도 '폭탄' 맞은 카카오...2위는 카뱅
",https://finance.naver.com//item/news_read.naver?article_id=0005034211&office_id=009&code=035720&page=41&sm=title_entity_id.basic,매일경제, 2022.10.23 13:26
585,"
카카오, 사상초유 '먹통'에 공매도 타깃됐다
",https://finance.naver.com//item/news_read.naver?article_id=0005165613&office_id=277&code=035720&page=41&sm=title_entity_id.basic,아시아경제, 2022.10.23 11:50
586,"
""카톡 먹통 다음날 카카오·카뱅 공매도 쏟아졌다""
",https://finance.naver.com//item/news_read.naver?article_id=0004113310&office_id=011&code=035720&page=41&sm=title_entity_id.basic,서울경제, 2022.10.23 10:18
587,"
카톡 먹통 다음날 ‘카카오’ 공매도 물량 쏟아졌다…코스피 종목 중 1...
",https://finance.naver.com//item/news_read.naver?article_id=0000849338&office_id=366&code=035720&page=41&sm=title_entity_id.basic,조선비즈, 2022.10.23 09:24
588,"
쪼개기 상장부터 피해보상까지…카카오 성토대회 예고한 국회
",https://finance.naver.com//item/news_read.naver?article_id=0004808934&office_id=008&code=035720&page=41&sm=title_entity_id.basic,머니투데이, 2022.10.23 13:00
589,"
“카카오, 확장기업 85% ‘간이심사’로 독점판단 피했다”
",https://finance.naver.com//item/news_read.naver?article_id=0005347797&office_id=018&code=035720&page=41&sm=title_entity_id.basic,이데일리, 2022.10.23 10:29
590,"
카카오, 5년간 기업결합 85%가 '프리패스'…공정위 ""제도 개선""
",https://finance.naver.com//item/news_read.naver?article_id=0004808889&office_id=008&code=035720&page=41&sm=title_entity_id.basic,머니투데이, 2022.10.23 09:43
591,"
카카오 '먹통'에 플랫폼 M&A 제동 추진…업계 ""신중해야""
",https://finance.naver.com//item/news_read.naver?article_id=0004808894&office_id=008&code=035720&page=41&sm=title_entity_id.basic,머니투데이, 2022.10.23 09:48
592,"
코스피 주간 개인 순매수 1위 '카카오'
",https://finance.naver.com//item/news_read.naver?article_id=0005347764&office_id=018&code=035720&page=41&sm=title_entity_id.basic,이데일리, 2022.10.23 09:39
593,"
카카오와 계열사, 5년간 공정위 제재 14건…‘소비자 기만’ 사유
",https://finance.naver.com//item/news_read.naver?article_id=0002055909&office_id=016&code=035720&page=41&sm=title_entity_id.basic,헤럴드경제, 2022.10.23 08:17
594,"
‘카카오 먹통’ 독점 탓? 공정위 소환이 뜬금없는 이유 [뒷북경제]
",https://finance.naver.com//item/news_read.naver?article_id=0004113273&office_id=011&code=035720&page=41&sm=title_entity_id.basic,서울경제, 2022.10.22 17:01
595,"
카카오 먹통…'잘해야 본전' 인프라 엔지니어도 서럽다
",https://finance.naver.com//item/news_read.naver?article_id=0004113254&office_id=011&code=035720&page=41&sm=title_entity_id.basic,서울경제, 2022.10.22 14:55
596,"
‘카카오 먹통’에 국감 소환된 최태원 SK 회장, 불출석 사유서 제출
",https://finance.naver.com//item/news_read.naver?article_id=0000849267&office_id=366&code=035720&page=41&sm=title_entity_id.basic,조선비즈, 2022.10.22 10:17
597,"
카카오 엑소더스 [정기현의 이슈스케치]
",https://finance.naver.com//item/news_read.naver?article_id=0004916592&office_id=014&code=035720&page=41&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.22 06:01
598,"
‘카카오 먹통’ 독점 탓? 공정위 소환이 뜬금없는 이유 [뒷북경제]
",https://finance.naver.com//item/news_read.naver?article_id=0004113273&office_id=011&code=035720&page=42&sm=title_entity_id.basic,서울경제, 2022.10.22 17:01
599,"
카카오 먹통…'잘해야 본전' 인프라 엔지니어도 서럽다
",https://finance.naver.com//item/news_read.naver?article_id=0004113254&office_id=011&code=035720&page=42&sm=title_entity_id.basic,서울경제, 2022.10.22 14:55
600,"
‘카카오 먹통’에 국감 소환된 최태원 SK 회장, 불출석 사유서 제출
",https://finance.naver.com//item/news_read.naver?article_id=0000849267&office_id=366&code=035720&page=42&sm=title_entity_id.basic,조선비즈, 2022.10.22 10:17
601,"
카카오 엑소더스 [정기현의 이슈스케치]
",https://finance.naver.com//item/news_read.naver?article_id=0004916592&office_id=014&code=035720&page=42&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.22 06:01
602,"
고학수 “카카오 정보보호 인증제 강화…감사원 관련 논의할 것”[2022...
",https://finance.naver.com//item/news_read.naver?article_id=0005347200&office_id=018&code=035720&page=42&sm=title_entity_id.basic,이데일리, 2022.10.21 21:28
603,"
‘먹통 사태’ 카카오, ‘유료 멤버십’ 택시기사만 7550원 보상
",https://finance.naver.com//item/news_read.naver?article_id=0004113168&office_id=011&code=035720&page=42&sm=title_entity_id.basic,서울경제, 2022.10.21 20:01
604,"
공정위원장 “카카오T 독점적 지위 유지 행위, 철저히 조사해 법 집행”
",https://finance.naver.com//item/news_read.naver?article_id=0000849220&office_id=366&code=035720&page=42&sm=title_entity_id.basic,조선비즈, 2022.10.21 18:31
