,제목,링크,정보제공,날짜
229,"
""환불해달라""…'마차 시위' 우마무스메 소송 우려에 카카오게임즈 6% ...
",https://finance.naver.com//item/news_read.naver?article_id=0005018950&office_id=009&code=293490&page=15&sm=title_entity_id.basic,매일경제, 2022.09.19 14:41
230,"
‘우마무스메’ 환불 소송 우려에 카카오게임즈 주가 급락
",https://finance.naver.com//item/news_read.naver?article_id=0000077289&office_id=024&code=293490&page=15&sm=title_entity_id.basic,매경이코노미, 2022.09.19 11:37
231,"
[특징주] 카카오게임즈, '우마무스메' 논란에 5% '뚝'
",https://finance.naver.com//item/news_read.naver?article_id=0004100279&office_id=011&code=293490&page=15&sm=title_entity_id.basic,서울경제, 2022.09.19 10:27
232,"
""마차 시위의 끝은 파국?""…카카오게임즈 주가 '곤두박질'
",https://finance.naver.com//item/news_read.naver?article_id=0004751171&office_id=015&code=293490&page=15&sm=title_entity_id.basic,한국경제, 2022.09.19 09:59
233,"
카카오게임즈, '우마무스메 논란'에 급락…6%대 ↓
",https://finance.naver.com//item/news_read.naver?article_id=0004751169&office_id=015&code=293490&page=15&sm=title_entity_id.basic,한국경제, 2022.09.19 09:56
234,"
[특징주] 카카오게임즈 6%대 하락…‘우마무스메’ 갈등 봉합 실패
",https://finance.naver.com//item/news_read.naver?article_id=0000841352&office_id=366&code=293490&page=15&sm=title_entity_id.basic,조선비즈, 2022.09.19 09:42
235,"
카카오게임즈-엑스엘게임즈, '아키에이지2' 퍼블리싱 계약
",https://finance.naver.com//item/news_read.naver?article_id=0004899249&office_id=014&code=293490&page=15&sm=title_entity_id.basic,파이낸셜뉴스, 2022.09.15 18:15
236,"
카카오게임즈, ‘아키에이지2’ 퍼블리싱 계약 체결
",https://finance.naver.com//item/news_read.naver?article_id=0005147532&office_id=277&code=293490&page=15&sm=title_entity_id.basic,아시아경제, 2022.09.15 10:53
237,"
삼성증권 “카카오게임즈, 당분간 주가 약세 이어질 것…목표주가 6만20...
",https://finance.naver.com//item/news_read.naver?article_id=0000840298&office_id=366&code=293490&page=15&sm=title_entity_id.basic,조선비즈, 2022.09.14 08:21
238,"
카카오게임즈, '2차 마차시위' 전 이미 간담회 요구안 승낙했다
",https://finance.naver.com//item/news_read.naver?article_id=0005016520&office_id=009&code=293490&page=15&sm=title_entity_id.basic,매일경제, 2022.09.13 17:01
239,"
[특징주] 카카오게임즈, '우마무스메' 논란에 5% '뚝'
",https://finance.naver.com//item/news_read.naver?article_id=0004100279&office_id=011&code=293490&page=16&sm=title_entity_id.basic,서울경제, 2022.09.19 10:27
240,"
""마차 시위의 끝은 파국?""…카카오게임즈 주가 '곤두박질'
",https://finance.naver.com//item/news_read.naver?article_id=0004751171&office_id=015&code=293490&page=16&sm=title_entity_id.basic,한국경제, 2022.09.19 09:59
241,"
카카오게임즈, '우마무스메 논란'에 급락…6%대 ↓
",https://finance.naver.com//item/news_read.naver?article_id=0004751169&office_id=015&code=293490&page=16&sm=title_entity_id.basic,한국경제, 2022.09.19 09:56
242,"
[특징주] 카카오게임즈 6%대 하락…‘우마무스메’ 갈등 봉합 실패
",https://finance.naver.com//item/news_read.naver?article_id=0000841352&office_id=366&code=293490&page=16&sm=title_entity_id.basic,조선비즈, 2022.09.19 09:42
243,"
카카오게임즈-엑스엘게임즈, '아키에이지2' 퍼블리싱 계약
",https://finance.naver.com//item/news_read.naver?article_id=0004899249&office_id=014&code=293490&page=16&sm=title_entity_id.basic,파이낸셜뉴스, 2022.09.15 18:15
244,"
카카오게임즈, ‘아키에이지2’ 퍼블리싱 계약 체결
",https://finance.naver.com//item/news_read.naver?article_id=0005147532&office_id=277&code=293490&page=16&sm=title_entity_id.basic,아시아경제, 2022.09.15 10:53
245,"
삼성증권 “카카오게임즈, 당분간 주가 약세 이어질 것…목표주가 6만20...
",https://finance.naver.com//item/news_read.naver?article_id=0000840298&office_id=366&code=293490&page=16&sm=title_entity_id.basic,조선비즈, 2022.09.14 08:21
246,"
카카오게임즈, '2차 마차시위' 전 이미 간담회 요구안 승낙했다
",https://finance.naver.com//item/news_read.naver?article_id=0005016520&office_id=009&code=293490&page=16&sm=title_entity_id.basic,매일경제, 2022.09.13 17:01
247,"
카카오게임즈, 성난 '말딸 아빠들' 다음주에 만나나
",https://finance.naver.com//item/news_read.naver?article_id=0004793243&office_id=008&code=293490&page=16&sm=title_entity_id.basic,머니투데이, 2022.09.10 05:49
248,"
“디지털 격차 줄여요”…카카오게임즈, ‘디지털 상생활동’ 확대
",https://finance.naver.com//item/news_read.naver?article_id=0005311969&office_id=018&code=293490&page=16&sm=title_entity_id.basic,이데일리, 2022.09.06 17:29
249,"
카카오게임즈, 성난 '말딸 아빠들' 만난다
",https://finance.naver.com//item/news_read.naver?article_id=0004791603&office_id=008&code=293490&page=16&sm=title_entity_id.basic,머니투데이, 2022.09.05 22:02
250,"
카카오게임즈, ‘청소년·청년 디지털 서포터즈’ 2기 발족
",https://finance.naver.com//item/news_read.naver?article_id=0005311143&office_id=018&code=293490&page=16&sm=title_entity_id.basic,이데일리, 2022.09.05 18:26
251,"
카카오게임즈, 디지털 서포터즈 2기 발대식 성료
",https://finance.naver.com//item/news_read.naver?article_id=0004893719&office_id=014&code=293490&page=16&sm=title_entity_id.basic,파이낸셜뉴스, 2022.09.05 11:11
252,"
유망 개발사에 전방위 투자…장기도약 꿈꾸는 카카오게임즈
",https://finance.naver.com//item/news_read.naver?article_id=0005309837&office_id=018&code=293490&page=16&sm=title_entity_id.basic,이데일리, 2022.09.04 11:29
253,"
카카오게임즈, ‘우마무스메’ 2차 사과문 화난 유저들 마음 되돌릴까
",https://finance.naver.com//item/news_read.naver?article_id=0000030416&office_id=243&code=293490&page=16&sm=title_entity_id.basic,이코노미스트, 2022.09.02 15:20
254,"
카카오게임즈, 성난 '말딸 아빠들' 만난다
",https://finance.naver.com//item/news_read.naver?article_id=0004791603&office_id=008&code=293490&page=17&sm=title_entity_id.basic,머니투데이, 2022.09.05 22:02
255,"
카카오게임즈, ‘청소년·청년 디지털 서포터즈’ 2기 발족
",https://finance.naver.com//item/news_read.naver?article_id=0005311143&office_id=018&code=293490&page=17&sm=title_entity_id.basic,이데일리, 2022.09.05 18:26
256,"
카카오게임즈, 디지털 서포터즈 2기 발대식 성료
",https://finance.naver.com//item/news_read.naver?article_id=0004893719&office_id=014&code=293490&page=17&sm=title_entity_id.basic,파이낸셜뉴스, 2022.09.05 11:11
257,"
유망 개발사에 전방위 투자…장기도약 꿈꾸는 카카오게임즈
",https://finance.naver.com//item/news_read.naver?article_id=0005309837&office_id=018&code=293490&page=17&sm=title_entity_id.basic,이데일리, 2022.09.04 11:29
258,"
카카오게임즈, ‘우마무스메’ 2차 사과문 화난 유저들 마음 되돌릴까
",https://finance.naver.com//item/news_read.naver?article_id=0000030416&office_id=243&code=293490&page=17&sm=title_entity_id.basic,이코노미스트, 2022.09.02 15:20
259,"
카카오게임즈 우마무스메 논란 거세져…‘마차·트럭’ 시위 이어 ‘환불 소...
",https://finance.naver.com//item/news_read.naver?article_id=0000030384&office_id=243&code=293490&page=17&sm=title_entity_id.basic,이코노미스트, 2022.09.01 18:12
260,"
우마무스메 ‘환불 시위’에 카카오게임즈 3% 하락 [증시이슈]
",https://finance.naver.com//item/news_read.naver?article_id=0000030335&office_id=243&code=293490&page=17&sm=title_entity_id.basic,이코노미스트, 2022.09.01 09:53
261,"
카카오게임즈, '우마무스메' 게임 이용자 환불 시위...3%대 하락
",https://finance.naver.com//item/news_read.naver?article_id=0004789890&office_id=008&code=293490&page=17&sm=title_entity_id.basic,머니투데이, 2022.09.01 09:16
262,"
카카오게임즈, ‘이터널 리턴’ 시즌7 정식 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0005307290&office_id=018&code=293490&page=17&sm=title_entity_id.basic,이데일리, 2022.09.01 15:44
263,"
카카오게임즈, 신작 ‘에버소울’ 티저 사이트·영상 공개
",https://finance.naver.com//item/news_read.naver?article_id=0005307181&office_id=018&code=293490&page=17&sm=title_entity_id.basic,이데일리, 2022.09.01 14:02
264,"
카카오게임즈, 우마무스메 이용자들 환불요구에 4%대 하락
",https://finance.naver.com//item/news_read.naver?article_id=0000077004&office_id=024&code=293490&page=17&sm=title_entity_id.basic,매경이코노미, 2022.09.01 11:26
265,"
우마무스메 50억 환불소송 조짐…카카오게임즈 약세
",https://finance.naver.com//item/news_read.naver?article_id=0004744507&office_id=015&code=293490&page=17&sm=title_entity_id.basic,한국경제, 2022.09.01 09:32
266,"
[특징주]카카오게임즈, 우마무스메 유저 마차 시위·환불 소송 진행에 ...
",https://finance.naver.com//item/news_read.naver?article_id=0005141184&office_id=277&code=293490&page=17&sm=title_entity_id.basic,아시아경제, 2022.09.01 09:28
267,"
카카오게임즈, ‘디스테라’ 4차 글로벌 베타 테스트 돌입
",https://finance.naver.com//item/news_read.naver?article_id=0005305694&office_id=018&code=293490&page=17&sm=title_entity_id.basic,이데일리, 2022.08.30 17:55
268,"
카카오게임즈, ‘프린세스 커넥트! 리:다이브’ 여름한정 캐릭터 추가
",https://finance.naver.com//item/news_read.naver?article_id=0005305140&office_id=018&code=293490&page=17&sm=title_entity_id.basic,이데일리, 2022.08.30 09:40
269,"
우마무스메 50억 환불소송 조짐…카카오게임즈 약세
",https://finance.naver.com//item/news_read.naver?article_id=0004744507&office_id=015&code=293490&page=18&sm=title_entity_id.basic,한국경제, 2022.09.01 09:32
270,"
[특징주]카카오게임즈, 우마무스메 유저 마차 시위·환불 소송 진행에 ...
",https://finance.naver.com//item/news_read.naver?article_id=0005141184&office_id=277&code=293490&page=18&sm=title_entity_id.basic,아시아경제, 2022.09.01 09:28
271,"
카카오게임즈, '우마무스메' 게임 이용자 환불 시위...3%대 하락
",https://finance.naver.com//item/news_read.naver?article_id=0004789890&office_id=008&code=293490&page=18&sm=title_entity_id.basic,머니투데이, 2022.09.01 09:16
272,"
카카오게임즈, ‘디스테라’ 4차 글로벌 베타 테스트 돌입
",https://finance.naver.com//item/news_read.naver?article_id=0005305694&office_id=018&code=293490&page=18&sm=title_entity_id.basic,이데일리, 2022.08.30 17:55
273,"
카카오게임즈, ‘프린세스 커넥트! 리:다이브’ 여름한정 캐릭터 추가
",https://finance.naver.com//item/news_read.naver?article_id=0005305140&office_id=018&code=293490&page=18&sm=title_entity_id.basic,이데일리, 2022.08.30 09:40
274,"
카카오게임즈, '우마무스메' 이례적인 실적 …목표주가 8만원 -하나證
",https://finance.naver.com//item/news_read.naver?article_id=0004788765&office_id=008&code=293490&page=18&sm=title_entity_id.basic,머니투데이, 2022.08.30 09:00
275,"
카카오게임즈의 운영 미숙 논란…잘나간다는 ‘우마무스메’에 영향
",https://finance.naver.com//item/news_read.naver?article_id=0000030207&office_id=243&code=293490&page=18&sm=title_entity_id.basic,이코노미스트, 2022.08.29 17:03
276,"
카카오게임즈 매출 효녀 ‘말딸’, 일본만도 못한 서비스
",https://finance.naver.com//item/news_read.naver?article_id=0000015839&office_id=262&code=293490&page=18&sm=title_entity_id.basic,신동아, 2022.08.29 14:13
277,"
[영상]판교 한복판에 등장한 마차...""카카오게임즈 사과하라"" 왜?
",https://finance.naver.com//item/news_read.naver?article_id=0004788382&office_id=008&code=293490&page=18&sm=title_entity_id.basic,머니투데이, 2022.08.29 11:27
278,"
'판교에 등장한 마차'…카카오게임즈에 항의 퍼포먼스
",https://finance.naver.com//item/news_read.naver?article_id=0000010073&office_id=648&code=293490&page=18&sm=title_entity_id.basic,비즈니스워치, 2022.08.29 13:28
279,"
카카오게임즈, 우마무스메 흥행 이을 하반기 신작 다수 출격
",https://finance.naver.com//item/news_read.naver?article_id=0004786820&office_id=008&code=293490&page=18&sm=title_entity_id.basic,머니투데이, 2022.08.24 17:42
280,"
카카오게임즈, 장흥군서 지역 사회공헌 펼친다
",https://finance.naver.com//item/news_read.naver?article_id=0005300364&office_id=018&code=293490&page=18&sm=title_entity_id.basic,이데일리, 2022.08.24 16:16
281,"
카카오게임즈, 우마무스메 흥행 이을 하반기 신작 다수 출격
",https://finance.naver.com//item/news_read.naver?article_id=0004786820&office_id=008&code=293490&page=19&sm=title_entity_id.basic,머니투데이, 2022.08.24 17:42
282,"
카카오게임즈, 장흥군서 지역 사회공헌 펼친다
",https://finance.naver.com//item/news_read.naver?article_id=0005300364&office_id=018&code=293490&page=19&sm=title_entity_id.basic,이데일리, 2022.08.24 16:16
283,"
현대차증권 “카카오게임즈, 2분기 사상 최고 실적 냈지만 자회사 상장으...
",https://finance.naver.com//item/news_read.naver?article_id=0000835572&office_id=366&code=293490&page=19&sm=title_entity_id.basic,조선비즈, 2022.08.22 09:06
284,"
카카오게임즈, '상생펀드'에 260억 투자
",https://finance.naver.com//item/news_read.naver?article_id=0000009899&office_id=648&code=293490&page=19&sm=title_entity_id.basic,비즈니스워치, 2022.08.20 09:10
285,"
카카오게임즈, 260억 규모 인디게임사 지원 펀드 참여
",https://finance.naver.com//item/news_read.naver?article_id=0005294621&office_id=018&code=293490&page=19&sm=title_entity_id.basic,이데일리, 2022.08.17 18:04
286,"
카카오게임즈, 260억 펀드로 인디게임과 상생
",https://finance.naver.com//item/news_read.naver?article_id=0004884590&office_id=014&code=293490&page=19&sm=title_entity_id.basic,파이낸셜뉴스, 2022.08.17 17:45
287,"
카카오게임즈, 260억 규모 상생펀드로 소형·인디 게임사 지원
",https://finance.naver.com//item/news_read.naver?article_id=0005005328&office_id=009&code=293490&page=19&sm=title_entity_id.basic,매일경제, 2022.08.17 10:40
288,"
카카오게임즈, 1966억원 유상증자…'오딘' 개발사 대표 2대주주 올라
",https://finance.naver.com//item/news_read.naver?article_id=0000076623&office_id=024&code=293490&page=19&sm=title_entity_id.basic,매경이코노미, 2022.08.11 16:53
289,"
[기업공시 8월 10일]카카오게임즈, 1966억 원 규모 제3자 배정 ...
",https://finance.naver.com//item/news_read.naver?article_id=0004086375&office_id=011&code=293490&page=19&sm=title_entity_id.basic,서울경제, 2022.08.11 07:01
290,"
카카오게임즈 2대 주주에 ‘오딘’ 개발사 대표…“동맹 강화”
",https://finance.naver.com//item/news_read.naver?article_id=0005288911&office_id=018&code=293490&page=19&sm=title_entity_id.basic,이데일리, 2022.08.10 19:45
291,"
카카오게임즈, ‘오딘’ 핵심 개발자 대상 1966억 규모 유증
",https://finance.naver.com//item/news_read.naver?article_id=0005002960&office_id=009&code=293490&page=19&sm=title_entity_id.basic,매일경제, 2022.08.10 17:45
292,"
카카오게임즈, 1966억원 규모 3자배정 유상증자 결정
",https://finance.naver.com//item/news_read.naver?article_id=0005288823&office_id=018&code=293490&page=19&sm=title_entity_id.basic,이데일리, 2022.08.10 17:19
293,"
카카오게임즈, 김재영 등에 제3자배정 1966억 유상증자
",https://finance.naver.com//item/news_read.naver?article_id=0005130925&office_id=277&code=293490&page=19&sm=title_entity_id.basic,아시아경제, 2022.08.10 17:17
294,"
카카오게임즈, ‘오딘’ 핵심 개발자 대상 1966억 규모 유증
",https://finance.naver.com//item/news_read.naver?article_id=0005002960&office_id=009&code=293490&page=20&sm=title_entity_id.basic,매일경제, 2022.08.10 17:45
295,"
카카오게임즈, 1966억원 규모 3자배정 유상증자 결정
",https://finance.naver.com//item/news_read.naver?article_id=0005288823&office_id=018&code=293490&page=20&sm=title_entity_id.basic,이데일리, 2022.08.10 17:19
296,"
카카오게임즈, 김재영 등에 제3자배정 1966억 유상증자
",https://finance.naver.com//item/news_read.naver?article_id=0005130925&office_id=277&code=293490&page=20&sm=title_entity_id.basic,아시아경제, 2022.08.10 17:17
297,"
[특징주]카카오게임즈, 블록체인 게임 출시 기대에 강세
",https://finance.naver.com//item/news_read.naver?article_id=0005287272&office_id=018&code=293490&page=20&sm=title_entity_id.basic,이데일리, 2022.08.09 09:19
298,"
카카오게임즈 보라네트워크, 글로벌 웹3.0 시장 선도 위한 ‘크로스체인...
",https://finance.naver.com//item/news_read.naver?article_id=0000029586&office_id=243&code=293490&page=20&sm=title_entity_id.basic,이코노미스트, 2022.08.08 17:14
299,"
카카오게임즈 ‘프렌즈팝콘’, 독거노인 지원에 3000만원 기부
",https://finance.naver.com//item/news_read.naver?article_id=0005284689&office_id=018&code=293490&page=20&sm=title_entity_id.basic,이데일리, 2022.08.05 09:25
300,"
“카카오게임즈, 업데이트 효과로 롱런 패턴 이어갈 것”(이베스트)
",https://finance.naver.com//item/news_read.naver?article_id=0002024408&office_id=016&code=293490&page=20&sm=title_entity_id.basic,헤럴드경제, 2022.08.04 10:49
301,"
하나증권 “카카오게임즈, 비용 효율화로 수익성 개선…오딘 일 매출액 1...
",https://finance.naver.com//item/news_read.naver?article_id=0000831952&office_id=366&code=293490&page=20&sm=title_entity_id.basic,조선비즈, 2022.08.04 08:54
302,"
카카오게임즈, 하반기 실적 더 기대…목표가 7만원 -한화투자證
",https://finance.naver.com//item/news_read.naver?article_id=0004778964&office_id=008&code=293490&page=20&sm=title_entity_id.basic,머니투데이, 2022.08.04 08:44
303,"
카카오게임즈, 우마무스메 인기·매출 ‘오래 달린다’… 목표가↑-삼성
",https://finance.naver.com//item/news_read.naver?article_id=0005283572&office_id=018&code=293490&page=20&sm=title_entity_id.basic,이데일리, 2022.08.04 08:39
304,"
""카카오게임즈 목표가 7만→7.4만원…우마무스메 흥행으로 이익 체력 ...
",https://finance.naver.com//item/news_read.naver?article_id=0004083673&office_id=011&code=293490&page=20&sm=title_entity_id.basic,서울경제, 2022.08.04 08:38
305,"
""카카오게임즈, 이익 성장 대비 밸류에이션 매력적…목표가↑""-삼성
",https://finance.naver.com//item/news_read.naver?article_id=0004732750&office_id=015&code=293490&page=20&sm=title_entity_id.basic,한국경제, 2022.08.04 08:22
306,"
""카카오게임즈 목표가 7만→7.4만원…우마무스메 흥행으로 이익 체력 강...
",https://finance.naver.com//item/news_read.naver?article_id=0004083673&office_id=011&code=293490&page=21&sm=title_entity_id.basic,서울경제, 2022.08.04 08:38
307,"
""카카오게임즈, 이익 성장 대비 밸류에이션 매력적…목표가↑""-삼성
",https://finance.naver.com//item/news_read.naver?article_id=0004732750&office_id=015&code=293490&page=21&sm=title_entity_id.basic,한국경제, 2022.08.04 08:22
308,"
카카오게임즈, 효율적 마케팅으로 이익↑, '우마무스메' 매출 안정화 전...
",https://finance.naver.com//item/news_read.naver?article_id=0004778958&office_id=008&code=293490&page=21&sm=title_entity_id.basic,머니투데이, 2022.08.04 08:24
309,"
카카오게임즈, 우마무스메 구글 1위 모멘텀...목표가↑-이베스트
",https://finance.naver.com//item/news_read.naver?article_id=0004778950&office_id=008&code=293490&page=21&sm=title_entity_id.basic,머니투데이, 2022.08.04 08:08
310,"
카카오게임즈, 라이온하트스튜디오 상장 중복 할인 우려…목표가↓-현대차
",https://finance.naver.com//item/news_read.naver?article_id=0005283540&office_id=018&code=293490&page=21&sm=title_entity_id.basic,이데일리, 2022.08.04 07:58
311,"
카카오게임즈, 내년 다수 신작 예정…실적 성장 기대 -NH
",https://finance.naver.com//item/news_read.naver?article_id=0005283533&office_id=018&code=293490&page=21&sm=title_entity_id.basic,이데일리, 2022.08.04 07:52
312,"
실적 훈풍…카카오게임즈, 모처럼 웃었다
",https://finance.naver.com//item/news_read.naver?article_id=0004732525&office_id=015&code=293490&page=21&sm=title_entity_id.basic,한국경제, 2022.08.03 17:37
313,"
오랜만 실적발 훈풍…카카오게임즈 등 게임주 동반 급등
",https://finance.naver.com//item/news_read.naver?article_id=0004732395&office_id=015&code=293490&page=21&sm=title_entity_id.basic,한국경제, 2022.08.03 14:40
314,"
코스피 2460선 회복, 카카오게임즈 14% 급등 [마감시황]
",https://finance.naver.com//item/news_read.naver?article_id=0000029456&office_id=243&code=293490&page=21&sm=title_entity_id.basic,이코노미스트, 2022.08.03 16:21
315,"
'우마무스메' 잘 나가네…분기 최대 영업익 낸 카카오게임즈
",https://finance.naver.com//item/news_read.naver?article_id=0004732443&office_id=015&code=293490&page=21&sm=title_entity_id.basic,한국경제, 2022.08.03 16:10
316,"
카카오게임즈 2분기 ‘영업익 900%’ 껑충
",https://finance.naver.com//item/news_read.naver?article_id=0002023932&office_id=016&code=293490&page=21&sm=title_entity_id.basic,헤럴드경제, 2022.08.03 11:07
317,"
우마무스메 타고 날았다…카카오게임즈 2분기 영업이익 900% 급증
",https://finance.naver.com//item/news_read.naver?article_id=0000076459&office_id=024&code=293490&page=21&sm=title_entity_id.basic,매경이코노미, 2022.08.03 10:42
318,"
카카오게임즈, 역대 최대 영업익 달성…하반기도 실적 성장 ‘가속’
",https://finance.naver.com//item/news_read.naver?article_id=0004999764&office_id=009&code=293490&page=21&sm=title_entity_id.basic,매일경제, 2022.08.03 10:39
319,"
오딘·우마무스메 흥행에 2분기 실적 날아오른 카카오게임즈
",https://finance.naver.com//item/news_read.naver?article_id=0000029452&office_id=243&code=293490&page=21&sm=title_entity_id.basic,이코노미스트, 2022.08.03 15:42
320,"
[특징주]영업익 900% 증가 카카오게임즈, 장중 14% 급등
",https://finance.naver.com//item/news_read.naver?article_id=0005127558&office_id=277&code=293490&page=21&sm=title_entity_id.basic,아시아경제, 2022.08.03 14:43
321,"
[특징주]영업익 900% 증가 카카오게임즈, 장중 14% 급등
",https://finance.naver.com//item/news_read.naver?article_id=0005127558&office_id=277&code=293490&page=22&sm=title_entity_id.basic,아시아경제, 2022.08.03 14:43
322,"
오랜만 실적발 훈풍…카카오게임즈 등 게임주 동반 급등
",https://finance.naver.com//item/news_read.naver?article_id=0004732395&office_id=015&code=293490&page=22&sm=title_entity_id.basic,한국경제, 2022.08.03 14:40
323,"
'영업익 900%' 급증은 예고편?…카카오게임즈 본게임은 3Q부터
",https://finance.naver.com//item/news_read.naver?article_id=0004778633&office_id=008&code=293490&page=22&sm=title_entity_id.basic,머니투데이, 2022.08.03 12:10
324,"
카카오게임즈 2분기 영업이익 810억원…전년比 900.2%↑
",https://finance.naver.com//item/news_read.naver?article_id=0004999718&office_id=009&code=293490&page=22&sm=title_entity_id.basic,매일경제, 2022.08.03 09:19
325,"
'우마무스메' 리니지 꺾고 매출1위…카카오게임즈 주가도 '상승 레이스'
",https://finance.naver.com//item/news_read.naver?article_id=0004778566&office_id=008&code=293490&page=22&sm=title_entity_id.basic,머니투데이, 2022.08.03 11:12
326,"
'땡큐, 우마무스메' 카카오게임즈, 영업익 900% 폭발 성장
",https://finance.naver.com//item/news_read.naver?article_id=0004877204&office_id=014&code=293490&page=22&sm=title_entity_id.basic,파이낸셜뉴스, 2022.08.03 09:02
327,"
카카오게임즈 2분기 ‘영업익 900%’ 껑충
",https://finance.naver.com//item/news_read.naver?article_id=0002023932&office_id=016&code=293490&page=22&sm=title_entity_id.basic,헤럴드경제, 2022.08.03 11:07
328,"
우마무스메 타고 날았다…카카오게임즈 2분기 영업이익 900% 급증
",https://finance.naver.com//item/news_read.naver?article_id=0000076459&office_id=024&code=293490&page=22&sm=title_entity_id.basic,매경이코노미, 2022.08.03 10:42
329,"
카카오게임즈, 역대 최대 영업익 달성…하반기도 실적 성장 ‘가속’
",https://finance.naver.com//item/news_read.naver?article_id=0004999764&office_id=009&code=293490&page=22&sm=title_entity_id.basic,매일경제, 2022.08.03 10:39
330,"
[카카오게임즈 컨콜]""우마무스메, 신규 캐릭터 출시 후 하루 매출 15...
",https://finance.naver.com//item/news_read.naver?article_id=0004877280&office_id=014&code=293490&page=22&sm=title_entity_id.basic,파이낸셜뉴스, 2022.08.03 10:17
331,"
“우마무스메 업데이트 후 150억 매출 달성·트래픽 30% 증가”-카...
",https://finance.naver.com//item/news_read.naver?article_id=0005282835&office_id=018&code=293490&page=22&sm=title_entity_id.basic,이데일리, 2022.08.03 09:23
332,"
[카카오게임즈 컨콜]""라이온하트, 빠르면 연내 IPO""
",https://finance.naver.com//item/news_read.naver?article_id=0004877269&office_id=014&code=293490&page=22&sm=title_entity_id.basic,파이낸셜뉴스, 2022.08.03 10:06
333,"
“라이온하트 거래소 상장심사 중, 구체적 일정 공유 어려워”-카카오게...
",https://finance.naver.com//item/news_read.naver?article_id=0005282875&office_id=018&code=293490&page=22&sm=title_entity_id.basic,이데일리, 2022.08.03 09:45
334,"
“엑스엘게임즈 신작 연내 론칭, 실사형 하드코어MMO”-카카오게임즈 컨...
",https://finance.naver.com//item/news_read.naver?article_id=0005282870&office_id=018&code=293490&page=22&sm=title_entity_id.basic,이데일리, 2022.08.03 09:42
335,"
“우마무스메 현재도 높은 매출 유지, 예상치 상회”-카카오게임즈 컨콜
",https://finance.naver.com//item/news_read.naver?article_id=0005282865&office_id=018&code=293490&page=22&sm=title_entity_id.basic,이데일리, 2022.08.03 09:38
336,"
카카오게임즈, 2Q 영업익 810억…전년비 900.2% ↑
",https://finance.naver.com//item/news_read.naver?article_id=0005127283&office_id=277&code=293490&page=22&sm=title_entity_id.basic,아시아경제, 2022.08.03 09:37
337,"
카카오게임즈 2Q 영업익 810억 전년동기比 900%↑
",https://finance.naver.com//item/news_read.naver?article_id=0004778473&office_id=008&code=293490&page=22&sm=title_entity_id.basic,머니투데이, 2022.08.03 08:42
338,"
카카오게임즈, 2분기 영업익 810억…전년비 900.2% ↑
",https://finance.naver.com//item/news_read.naver?article_id=0002023764&office_id=016&code=293490&page=22&sm=title_entity_id.basic,헤럴드경제, 2022.08.03 08:29
339,"
카카오게임즈, 2분기 영업익 810억…전년비 900% 증가
",https://finance.naver.com//item/news_read.naver?article_id=0005282756&office_id=018&code=293490&page=22&sm=title_entity_id.basic,이데일리, 2022.08.03 08:28
340,"
“엑스엘게임즈 신작 연내 론칭, 실사형 하드코어MMO”-카카오게임즈 컨...
",https://finance.naver.com//item/news_read.naver?article_id=0005282870&office_id=018&code=293490&page=23&sm=title_entity_id.basic,이데일리, 2022.08.03 09:42
341,"
“우마무스메 현재도 높은 매출 유지, 예상치 상회”-카카오게임즈 컨콜
",https://finance.naver.com//item/news_read.naver?article_id=0005282865&office_id=018&code=293490&page=23&sm=title_entity_id.basic,이데일리, 2022.08.03 09:38
342,"
카카오게임즈, 2Q 영업익 810억…전년비 900.2% ↑
",https://finance.naver.com//item/news_read.naver?article_id=0005127283&office_id=277&code=293490&page=23&sm=title_entity_id.basic,아시아경제, 2022.08.03 09:37
343,"
카카오게임즈 2Q 영업익 810억 전년동기比 900%↑
",https://finance.naver.com//item/news_read.naver?article_id=0004778473&office_id=008&code=293490&page=23&sm=title_entity_id.basic,머니투데이, 2022.08.03 08:42
344,"
카카오게임즈, 2분기 영업익 810억…전년비 900.2% ↑
",https://finance.naver.com//item/news_read.naver?article_id=0002023764&office_id=016&code=293490&page=23&sm=title_entity_id.basic,헤럴드경제, 2022.08.03 08:29
345,"
카카오게임즈, 2분기 영업익 810억…전년비 900% 증가
",https://finance.naver.com//item/news_read.naver?article_id=0005282756&office_id=018&code=293490&page=23&sm=title_entity_id.basic,이데일리, 2022.08.03 08:28
346,"
“우마무스메, 게임성 차별화로 日처럼 장기 흥행 긍정적”-카카오게임즈 ...
",https://finance.naver.com//item/news_read.naver?article_id=0005282843&office_id=018&code=293490&page=23&sm=title_entity_id.basic,이데일리, 2022.08.03 09:27
347,"
카카오게임즈, 역대 최고 실적…장 초반 4% 넘게 급등하기도
",https://finance.naver.com//item/news_read.naver?article_id=0004778500&office_id=008&code=293490&page=23&sm=title_entity_id.basic,머니투데이, 2022.08.03 09:26
348,"
[특징주] 카카오게임즈, 창사이래 최대실적에 장초반 상승
",https://finance.naver.com//item/news_read.naver?article_id=0005282811&office_id=018&code=293490&page=23&sm=title_entity_id.basic,이데일리, 2022.08.03 09:07
349,"
“우마무스메 업데이트 후 150억 매출 달성·트래픽 30% 증가”-카카...
",https://finance.naver.com//item/news_read.naver?article_id=0005282835&office_id=018&code=293490&page=23&sm=title_entity_id.basic,이데일리, 2022.08.03 09:23
